id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,custom_title,alt_titles,tour_total_games,tour_total_matches,tour_avg_games,tour_sets_played,tour_avg_sets_played,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,win_loss_numeric,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type,wild_card_entry
4,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2025-04-22,2025-05-04,2025,4,Madrid,SUI,,ES,ESP,724,150,,Europe,Southern Europe,ESP,42.0,650.0,597890.0,128M/48Q/32D,Mutua Madrid Open,,116,6,19.333333333333332,13,2.1666666666666665,Belinda Bencic,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/sui.svg,R16,W,"6-4, 6-2",https://www.wtatennis.com/players/319001/belinda-bencic,False,False,False,False,False,False,False,2,True,18,12,6,1,CH,CHE,756,150,Europe,Central Europe,SUI,"6,4,None|6,2,None",,
5,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2025-04-22,2025-05-04,2025,4,Madrid,USA,,ES,ESP,724,150,United States of America|America|USA|US,Europe,Southern Europe,ESP,62.0,650.0,597890.0,128M/48Q/32D,Mutua Madrid Open,,116,6,19.333333333333332,13,2.1666666666666665,Ann Li,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,R32,W,"6-2, 6-3",https://www.wtatennis.com/players/326096/ann-li,False,False,False,False,False,False,False,2,True,17,12,5,1,US,USA,840,019,America,Northern America,USA,"6,2,None|6,3,None",,
6,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2025-04-22,2025-05-04,2025,4,Madrid,UKR,,ES,ESP,724,150,,Europe,Southern Europe,ESP,46.0,650.0,597890.0,128M/48Q/32D,Mutua Madrid Open,,116,6,19.333333333333332,13,2.1666666666666665,Dayana Yastremska,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ukr.svg,R64,W,"0-6, 6-2, 7-5",https://www.wtatennis.com/players/324261/dayana-yastremska,False,False,False,False,False,False,False,3,False,26,13,13,1,UA,UKR,804,150,Europe,Eastern Europe,UKR,"0,6,None|6,2,None|7,5,None",,
7,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2025-04-22,2025-05-04,2025,4,Madrid,,,ES,ESP,724,150,,Europe,Southern Europe,ESP,,650.0,597890.0,128M/48Q/32D,Mutua Madrid Open,,116,6,19.333333333333332,13,2.1666666666666665,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2025,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/500k-tag.svg,2025-04-14,2025-04-21,2025,4,Stuttgart,ITA,,DE,DEU,276,150,,Europe,Central Europe,GER,6.0,108.0,24950.0,32M/16Q/16D,Porsche Tennis Grand Prix,,33,2,16.5,4,2.0,Jasmine Paolini,5.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ita.svg,QF,L,"4-6, 3-6",https://www.wtatennis.com/players/319280/jasmine-paolini,False,False,False,False,False,False,False,2,False,19,7,12,0,IT,ITA,380,150,Europe,Southern Europe,ITA,"4,6,None|3,6,None",,
2,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2025,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/500k-tag.svg,2025-04-14,2025-04-21,2025,4,Stuttgart,GER,,DE,DEU,276,150,,Europe,Central Europe,GER,124.0,108.0,24950.0,32M/16Q/16D,Porsche Tennis Grand Prix,,33,2,16.5,4,2.0,Ella Seidel,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ger.svg,R16,W,"6-1, 6-1",https://www.wtatennis.com/players/330548/ella-seidel,False,False,False,False,False,False,False,2,True,14,12,2,1,DE,DEU,276,150,Europe,Central Europe,GER,"6,1,None|6,1,None",,
3,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2025,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/500k-tag.svg,2025-04-14,2025-04-21,2025,4,Stuttgart,,,DE,DEU,276,150,,Europe,Central Europe,GER,,108.0,24950.0,32M/16Q/16D,Porsche Tennis Grand Prix,,33,2,16.5,4,2.0,,,,R32,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Miami Open Presented By Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/902/miami/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2025-03-18,2025-03-30,2025,3,Miami,POL,FL,US,USA,840,019,,America,Northern America,USA,34.0,120.0,103225.0,128M/48Q/32D,Miami Open Presented By Itaú,,50,3,16.666666666666668,6,2.0,Magda Linette,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/pol.svg,R16,L,"4-6, 4-6",https://www.wtatennis.com/players/315130/magda-linette,False,False,False,False,False,False,False,2,False,20,8,12,0,PL,POL,616,150,Europe,Central Europe,POL,"4,6,None|4,6,None",,
2,Miami Open Presented By Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/902/miami/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2025-03-18,2025-03-30,2025,3,Miami,GRE,FL,US,USA,840,019,,America,Northern America,USA,51.0,120.0,103225.0,128M/48Q/32D,Miami Open Presented By Itaú,,50,3,16.666666666666668,6,2.0,Maria Sakkari,28.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/gre.svg,R32,W,"6-2, 6-4",https://www.wtatennis.com/players/318312/maria-sakkari,False,False,False,False,False,False,False,2,True,18,12,6,1,GR,GRC,300,150,Europe,Southeastern Europe,GRE,"6,2,None|6,4,None",,
3,Miami Open Presented By Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/902/miami/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2025-03-18,2025-03-30,2025,3,Miami,USA,FL,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,46.0,120.0,103225.0,128M/48Q/32D,Miami Open Presented By Itaú,,50,3,16.666666666666668,6,2.0,Sofia Kenin,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,R64,W,"6-0, 6-0",https://www.wtatennis.com/players/320942/sofia-kenin,False,False,False,False,False,False,False,2,True,12,12,0,1,US,USA,840,019,America,Northern America,USA,"6,0,None|6,0,None",,
