id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,custom_title,alt_titles,tour_total_games,tour_total_matches,tour_avg_games,tour_sets_played,tour_avg_sets_played,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,win_loss_numeric,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type,wild_card_entry
2,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/rome,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2026-05-05,2026-05-17,2026,5,Rome,CZE,,IT,ITA,380,150,,Europe,Southern Europe,ITA,53.0,65.0,47375.0,128M/48Q/32D,Internazionali Bnl D'Italia,,46,2,23.0,5,2.5,Barbora Krejcikova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,R64,W,"6-2, 6-3",https://www.wtatennis.com/players/318314/barbora-krejcikova,False,False,False,False,False,False,False,2,True,17,12,5,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|6,3,None",,
3,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/rome,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2026-05-05,2026-05-17,2026,5,Rome,,,IT,ITA,380,150,,Europe,Southern Europe,ITA,,65.0,47375.0,128M/48Q/32D,Internazionali Bnl D'Italia,,46,2,23.0,5,2.5,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/madrid-open,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2026-04-21,2026-05-03,2026,4,Madrid,USA,,ES,ESP,724,150,United States of America|America|USA|US,Europe,Southern Europe,ESP,32.0,215.0,169375.0,128M/48Q/32D,Mutua Madrid Open,,97,4,24.25,10,2.5,Hailey Baptiste,30.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,QF,L,"6-2, 2-6, 6-7 (6)",https://www.wtatennis.com/players/327101/hailey-baptiste,False,False,False,False,False,True,True,3,True,29,14,15,0,US,USA,840,019,America,Northern America,USA,"6,2,None|2,6,None|6,7,6",,
2,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/madrid-open,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2026-04-21,2026-05-03,2026,4,Madrid,JPN,,ES,ESP,724,150,,Europe,Southern Europe,ESP,15.0,215.0,169375.0,128M/48Q/32D,Mutua Madrid Open,,97,4,24.25,10,2.5,Naomi Osaka,14.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/jpn.svg,R16,W,"6-7 (1), 6-3, 6-2",https://www.wtatennis.com/players/319998/naomi-osaka,False,False,False,True,False,False,True,3,False,30,18,12,1,JP,JPN,392,142,Asia,East Asia,JPN,"6,7,1|6,3,None|6,2,None",,
3,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/madrid-open,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2026-04-21,2026-05-03,2026,4,Madrid,ROU,,ES,ESP,724,150,,Europe,Southern Europe,ESP,33.0,215.0,169375.0,128M/48Q/32D,Mutua Madrid Open,,97,4,24.25,10,2.5,Jaqueline  Cristian,29.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rou.svg,R32,W,"6-1, 6-4",https://www.wtatennis.com/players/320319/jaqueline-cristian,False,False,False,False,False,False,False,2,True,17,12,5,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,1,None|6,4,None",,
4,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/madrid-open,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2026-04-21,2026-05-03,2026,4,Madrid,USA,,ES,ESP,724,150,United States of America|America|USA|US,Europe,Southern Europe,ESP,43.0,215.0,169375.0,128M/48Q/32D,Mutua Madrid Open,,97,4,24.25,10,2.5,Peyton Stearns,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,R64,W,"7-5, 6-3",https://www.wtatennis.com/players/327573/peyton-stearns,False,False,False,False,False,False,False,2,True,21,13,8,1,US,USA,840,019,America,Northern America,USA,"7,5,None|6,3,None",,
5,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/madrid-open,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2026-04-21,2026-05-03,2026,4,Madrid,,,ES,ESP,724,150,,Europe,Southern Europe,ESP,,215.0,169375.0,128M/48Q/32D,Mutua Madrid Open,,97,4,24.25,10,2.5,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Miami Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/ad3c213f-6323-4422-bb86-ff92e8cb213c/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/miami-open,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-17,2026-03-29,2026,3,Miami,USA,FL,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,4.0,1000.0,1151380.0,128M/48Q/32D,Miami Open Presented By Itaú,,126,6,21.0,13,2.1666666666666665,Coco Gauff,4.0,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/usa.svg,F,W,"6-2, 4-6, 6-3",https://www.wtatennis.com/players/328560/coco-gauff,False,False,False,False,False,False,False,3,True,27,16,11,1,US,USA,840,019,America,Northern America,USA,"6,2,None|4,6,None|6,3,None",,
2,Miami Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/ad3c213f-6323-4422-bb86-ff92e8cb213c/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/miami-open,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-17,2026-03-29,2026,3,Miami,KAZ,FL,US,USA,840,019,,America,Northern America,USA,2.0,1000.0,1151380.0,128M/48Q/32D,Miami Open Presented By Itaú,,126,6,21.0,13,2.1666666666666665,Elena Rybakina,3.0,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/kaz.svg,SF,W,"6-4, 6-3",https://www.wtatennis.com/players/324166/elena-rybakina,False,False,False,False,False,False,False,2,True,19,12,7,1,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"6,4,None|6,3,None",,
3,Miami Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/ad3c213f-6323-4422-bb86-ff92e8cb213c/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/miami-open,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-17,2026-03-29,2026,3,Miami,USA,FL,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,45.0,1000.0,1151380.0,128M/48Q/32D,Miami Open Presented By Itaú,,126,6,21.0,13,2.1666666666666665,Hailey Baptiste,,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/usa.svg,QF,W,"6-4, 6-4",https://www.wtatennis.com/players/327101/hailey-baptiste,False,False,False,False,False,False,False,2,True,20,12,8,1,US,USA,840,019,America,Northern America,USA,"6,4,None|6,4,None",,
