id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type
3,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,BRA,,ES,ESP,724,150,[],Europe,Southern Europe,ESP,14.0,1000.0,963225.0,128M/48Q/32D,Beatriz Haddad Maia,11.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/bra.svg,Quarterfinals,W,"4-6, 6-0, 6-2",https://www.wtatennis.com/players/318176/beatriz-haddad-maia,False,False,False,False,False,False,False,3,False,24,16,8,BR,BRA,076,019,America,Eastern South America,BRA,"4,6,None|6,0,None|6,2,None",
4,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,ESP,,ES,ESP,724,150,['Kingdom of Spain'],Europe,Southern Europe,ESP,55.0,1000.0,963225.0,128M/48Q/32D,Sara Sorribes Tormo,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/esp.svg,Round of 16,W,"6-1, 6-0",https://www.wtatennis.com/players/318872/sara-sorribes-tormo,False,False,False,False,False,False,False,2,True,13,12,1,ES,ESP,724,150,Europe,Southern Europe,ESP,"6,1,None|6,0,None",
5,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,ROU,,ES,ESP,724,150,[],Europe,Southern Europe,ESP,30.0,1000.0,963225.0,128M/48Q/32D,Sorana Cirstea,27.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rou.svg,Round of 32,W,"6-1, 6-1",https://www.wtatennis.com/players/312469/sorana-cirstea,False,False,False,False,False,False,False,2,True,14,12,2,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,1,None|6,1,None",
6,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,CHN,,ES,ESP,724,150,[],Europe,Southern Europe,ESP,52.0,1000.0,963225.0,128M/48Q/32D,Xiyu Wang,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/chn.svg,Round of 64,W,"6-1, 6-4",https://www.wtatennis.com/players/326160/xiyu-wang,False,False,False,False,False,False,False,2,True,17,12,5,CN,CHN,156,142,Asia,East Asia,CHN,"6,1,None|6,4,None",
7,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,,,ES,ESP,724,150,[],Europe,Southern Europe,ESP,,1000.0,963225.0,128M/48Q/32D,,,,Round of 128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,,
1,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2024,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2024-04-15,2024-04-21,2024,4,Stuttgart,KAZ,,DE,DEU,276,150,[],Europe,Central Europe,GER,4.0,195.0,44526.0,32M/16Q/16D,Elena Rybakina,4.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/kaz.svg,Semifinals,L,"3-6, 6-4, 3-6",https://www.wtatennis.com/players/324166/elena-rybakina,False,False,False,False,False,False,False,3,False,28,12,16,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"3,6,None|6,4,None|3,6,None",
2,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2024,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2024-04-15,2024-04-21,2024,4,Stuttgart,GBR,,DE,DEU,276,150,"['Britain', 'UK', 'Great Britain', 'United Kingdom']",Europe,Central Europe,GER,303.0,195.0,44526.0,32M/16Q/16D,Emma Raducanu,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/gbr.svg,Quarterfinals,W,"7-6 (2), 6-3",https://www.wtatennis.com/players/328366/emma-raducanu,False,False,False,True,False,False,True,2,True,22,13,9,GB,GBR,826,150,Europe,Northern Europe,ENG,"7,6,2|6,3,None",
3,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2024,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2024-04-15,2024-04-21,2024,4,Stuttgart,BEL,,DE,DEU,276,150,[],Europe,Central Europe,GER,30.0,195.0,44526.0,32M/16Q/16D,Elise Mertens,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/bel.svg,Round of 16,W,"6-3, 6-4",https://www.wtatennis.com/players/317964/elise-mertens,False,False,False,False,False,False,False,2,True,19,12,7,BE,BEL,056,150,Europe,Western Europe,BEL,"6,3,None|6,4,None",
4,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2024,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2024-04-15,2024-04-21,2024,4,Stuttgart,,,DE,DEU,276,150,[],Europe,Central Europe,GER,,195.0,44526.0,32M/16Q/16D,,,,Round of 32,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,,
1,BJK CUP QUALIFIERS,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,2024-04-12,2024-04-14,2024,4,Biel,SUI,,CH,CHE,756,150,[],Europe,Central Europe,SUI,158.0,,,8M/0Q/2D,Simona Waltert,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/sui.svg,Round 1 R1,W,"6-3, 6-1",https://www.wtatennis.com/players/325771/simona-waltert,False,False,False,False,False,False,False,2,True,16,12,4,CH,CHE,756,150,Europe,Central Europe,SUI,"6,3,None|6,1,None",
2,BJK CUP QUALIFIERS,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,2024-04-12,2024-04-14,2024,4,Biel,SUI,,CH,CHE,756,150,[],Europe,Central Europe,SUI,148.0,,,8M/0Q/2D,Celine Naef,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/sui.svg,Round 1 R1,W,"6-4, 6-3",https://www.wtatennis.com/players/330581/celine-naef,False,False,False,False,False,False,False,2,True,19,12,7,CH,CHE,756,150,Europe,Central Europe,SUI,"6,4,None|6,3,None",
1,Miami Open presented by Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/902/miami/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-19,2024-03-31,2024,3,Miami,RUS,FL,,,,,[],,,United States of America,16.0,120.0,101000.0,128M/48Q/32D,Ekaterina Alexandrova,14.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rus.svg,Round of 16,L,"4-6, 2-6",https://www.wtatennis.com/players/319007/ekaterina-alexandrova,False,False,False,False,False,False,False,2,False,18,6,12,RU,RUS,643,150,Europe,Eastern Europe,RUS,"4,6,None|2,6,None",
2,Miami Open presented by Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/902/miami/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-19,2024-03-31,2024,3,Miami,CZE,FL,,,,,[],,,United States of America,31.0,120.0,101000.0,128M/48Q/32D,Linda Noskova,26.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/cze.svg,Round of 32,W,"6-7 (7), 6-4, 6-4",https://www.wtatennis.com/players/329668/linda-noskova,False,False,False,True,False,False,True,3,False,33,18,15,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,7,7|6,4,None|6,4,None",
3,Miami Open presented by Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/902/miami/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-19,2024-03-31,2024,3,Miami,ITA,FL,,,,,[],,,United States of America,108.0,120.0,101000.0,128M/48Q/32D,Camila Giorgi,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ita.svg,Round of 64,W,"6-1, 6-1",https://www.wtatennis.com/players/314610/camila-giorgi,False,False,False,False,False,False,False,2,True,14,12,2,IT,ITA,380,150,Europe,Southern Europe,ITA,"6,1,None|6,1,None",
4,Miami Open presented by Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/902/miami/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-19,2024-03-31,2024,3,Miami,,FL,,,,,[],,,United States of America,,120.0,101000.0,128M/48Q/32D,,,,Round of 128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,,
1,BNP Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/609/indian-wells/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-06,2024-03-17,2024,3,Indian Wells,GRE,CA,,,,,[],,,United States of America,9.0,1000.0,1100000.0,128M/48Q/32D,Maria Sakkari,9.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/gre.svg,Finals,W,"6-4, 6-0",https://www.wtatennis.com/players/318312/maria-sakkari,False,False,False,False,False,False,False,2,True,16,12,4,GR,GRC,300,150,Europe,Southeastern Europe,GRE,"6,4,None|6,0,None",
2,BNP Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/609/indian-wells/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-06,2024-03-17,2024,3,Indian Wells,UKR,CA,,,,,[],,,United States of America,32.0,1000.0,1100000.0,128M/48Q/32D,Marta Kostyuk,31.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ukr.svg,Semifinals,W,"6-2, 6-1",https://www.wtatennis.com/players/326482/marta-kostyuk,False,False,False,False,False,False,False,2,True,15,12,3,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,2,None|6,1,None",
3,BNP Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/609/indian-wells/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-06,2024-03-17,2024,3,Indian Wells,DEN,CA,,,,,[],,,United States of America,204.0,1000.0,1100000.0,128M/48Q/32D,Caroline Wozniacki,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/den.svg,Quarterfinals,W,"6-4, 1-0",https://www.wtatennis.com/players/313402/caroline-wozniacki,True,False,False,False,False,False,False,2,True,11,7,4,DK,DNK,208,150,Europe,Northern Europe,DEN,"6,4,None|1,0,None|Ret",
4,BNP Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/609/indian-wells/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-06,2024-03-17,2024,3,Indian Wells,KAZ,CA,,,,,[],,,United States of America,79.0,1000.0,1100000.0,128M/48Q/32D,Yulia Putintseva,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/kaz.svg,Round of 16,W,"6-1, 6-2",https://www.wtatennis.com/players/317683/yulia-putintseva,False,False,False,False,False,False,False,2,True,15,12,3,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"6,1,None|6,2,None",
5,BNP Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/609/indian-wells/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-06,2024-03-17,2024,3,Indian Wells,CZE,CA,,,,,[],,,United States of America,29.0,1000.0,1100000.0,128M/48Q/32D,Linda Noskova,26.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/cze.svg,Round of 32,W,"6-4, 6-0",https://www.wtatennis.com/players/329668/linda-noskova,False,False,False,False,False,False,False,2,True,16,12,4,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,4,None|6,0,None",
6,BNP Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/609/indian-wells/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-06,2024-03-17,2024,3,Indian Wells,USA,CA,,,,,"['America', 'USA', 'US']",,,United States of America,56.0,1000.0,1100000.0,128M/48Q/32D,Danielle Collins,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,Round of 64,W,"6-3, 6-0",https://www.wtatennis.com/players/316925/danielle-collins,False,False,False,False,False,False,False,2,True,15,12,3,US,USA,840,019,America,Northern America,USA,"6,3,None|6,0,None",
7,BNP Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/609/indian-wells/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-03-06,2024-03-17,2024,3,Indian Wells,,CA,,,,,[],,,United States of America,,1000.0,1100000.0,128M/48Q/32D,,,,Round of 128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,,
1,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-18,2024-02-24,2024,2,Dubai,RUS,,AE,ARE,784,142,[],Asia,Western Asia,UAE,40.0,390.0,158944.0,64M/32Q/32D,Anna Kalinskaya,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rus.svg,Semifinals,L,"4-6, 4-6",https://www.wtatennis.com/players/323942/anna-kalinskaya,False,False,False,False,False,False,False,2,False,20,8,12,RU,RUS,643,150,Europe,Eastern Europe,RUS,"4,6,None|4,6,None",
2,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-18,2024-02-24,2024,2,Dubai,CHN,,AE,ARE,784,142,[],Asia,Western Asia,UAE,7.0,390.0,158944.0,64M/32Q/32D,Qinwen Zheng,6.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/chn.svg,Quarterfinals,W,"6-3, 6-2",https://www.wtatennis.com/players/328120/qinwen-zheng,False,False,False,False,False,False,False,2,True,17,12,5,CN,CHN,156,142,Asia,East Asia,CHN,"6,3,None|6,2,None",
3,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-18,2024-02-24,2024,2,Dubai,UKR,,AE,ARE,784,142,[],Asia,Western Asia,UAE,20.0,390.0,158944.0,64M/32Q/32D,Elina Svitolina,15.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ukr.svg,Round of 16,W,"6-1, 6-4",https://www.wtatennis.com/players/316738/elina-svitolina,False,False,False,False,False,False,False,2,True,17,12,5,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,1,None|6,4,None",
4,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-18,2024-02-24,2024,2,Dubai,USA,,AE,ARE,784,142,"['America', 'USA', 'US']",Asia,Western Asia,UAE,41.0,390.0,158944.0,64M/32Q/32D,Sloane Stephens,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,Round of 32,W,"6-4, 6-4",https://www.wtatennis.com/players/315683/sloane-stephens,False,False,False,False,False,False,False,2,True,20,12,8,US,USA,840,019,America,Northern America,USA,"6,4,None|6,4,None",
5,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-18,2024-02-24,2024,2,Dubai,,,AE,ARE,784,142,[],Asia,Western Asia,UAE,,390.0,158944.0,64M/32Q/32D,,,,Round of 64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,,
1,Qatar TotalEnergies Open 2024,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/1003/doha/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-11,2024-02-17,2024,2,Doha,KAZ,,QA,QAT,634,142,[],Asia,Western Asia,QAT,4.0,1000.0,523485.0,64M/32Q/32D,Elena Rybakina,3.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/kaz.svg,Finals,W,"7-6 (8), 6-2",https://www.wtatennis.com/players/324166/elena-rybakina,False,False,False,True,False,False,True,2,True,21,13,8,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"7,6,8|6,2,None",
2,Qatar TotalEnergies Open 2024,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/1003/doha/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-11,2024-02-17,2024,2,Doha,CZE,,QA,QAT,634,142,[],Asia,Western Asia,QAT,59.0,1000.0,523485.0,64M/32Q/32D,Karolina Pliskova,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/cze.svg,Semifinals,W,Walkover,https://www.wtatennis.com/players/313974/karolina-pliskova,False,True,False,False,False,False,False,0,False,0,0,0,CZ,CZE,203,150,Europe,Central Europe,CZE,,
3,Qatar TotalEnergies Open 2024,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/1003/doha/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-11,2024-02-17,2024,2,Doha,BLR,,QA,QAT,634,142,[],Asia,Western Asia,QAT,31.0,1000.0,523485.0,64M/32Q/32D,Victoria Azarenka,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/blr.svg,Quarterfinals,W,"6-4, 6-0",https://www.wtatennis.com/players/312001/victoria-azarenka,False,False,False,False,False,False,False,2,True,16,12,4,BY,BLR,112,150,Europe,Eastern Europe,BLR,"6,4,None|6,0,None",
4,Qatar TotalEnergies Open 2024,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/1003/doha/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-11,2024-02-17,2024,2,Doha,RUS,,QA,QAT,634,142,[],Asia,Western Asia,QAT,19.0,1000.0,523485.0,64M/32Q/32D,Ekaterina Alexandrova,14.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rus.svg,Round of 16,W,"6-1, 6-4",https://www.wtatennis.com/players/319007/ekaterina-alexandrova,False,False,False,False,False,False,False,2,True,17,12,5,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,1,None|6,4,None",
5,Qatar TotalEnergies Open 2024,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/1003/doha/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-11,2024-02-17,2024,2,Doha,ROU,,QA,QAT,634,142,[],Asia,Western Asia,QAT,22.0,1000.0,523485.0,64M/32Q/32D,Sorana Cirstea,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rou.svg,Round of 32,W,"6-1, 6-1",https://www.wtatennis.com/players/312469/sorana-cirstea,False,False,False,False,False,False,False,2,True,14,12,2,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,1,None|6,1,None",
6,Qatar TotalEnergies Open 2024,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/1003/doha/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2024-02-11,2024-02-17,2024,2,Doha,,,QA,QAT,634,142,[],Asia,Western Asia,QAT,,1000.0,523485.0,64M/32Q/32D,,,,Round of 64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,,
1,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/901/australian-open/2024,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2024-01-14,2024-01-28,2024,1,Melbourne,CZE,,AU,AUS,036,009,[],Oceania,Australasia,AUS,50.0,130.0,168654.0,128M/128Q/64D,Linda Noskova,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/cze.svg,Round of 32,L,"6-3, 3-6, 4-6",https://www.wtatennis.com/players/329668/linda-noskova,False,False,False,False,False,False,False,3,True,28,13,15,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,3,None|3,6,None|4,6,None",
2,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/901/australian-open/2024,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2024-01-14,2024-01-28,2024,1,Melbourne,USA,,AU,AUS,036,009,"['America', 'USA', 'US']",Oceania,Australasia,AUS,62.0,130.0,168654.0,128M/128Q/64D,Danielle Collins,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,Round of 64,W,"6-4, 3-6, 6-4",https://www.wtatennis.com/players/316925/danielle-collins,False,False,False,False,False,False,False,3,True,29,15,14,US,USA,840,019,America,Northern America,USA,"6,4,None|3,6,None|6,4,None",
3,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/901/australian-open/2024,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2024-01-14,2024-01-28,2024,1,Melbourne,USA,,AU,AUS,036,009,"['America', 'USA', 'US']",Oceania,Australasia,AUS,41.0,130.0,168654.0,128M/128Q/64D,Sofia Kenin,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,Round of 128,W,"7-6 (2), 6-2",https://www.wtatennis.com/players/320942/sofia-kenin,False,False,False,True,False,False,True,2,True,21,13,8,US,USA,840,019,America,Northern America,USA,"7,6,2|6,2,None",
