id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,custom_title,alt_titles,tour_total_games,tour_total_matches,tour_avg_games,tour_sets_played,tour_avg_sets_played,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,win_loss_numeric,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type,wild_card_entry
6,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2015,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2015-05-24,2015-06-07,2015,5,Paris,GER,,FR,FRA,250,150,,Europe,Western Europe,FRA,105.0,2000.0,2148759.0,128M/128Q/64D,Championnats Internationaux De France,,173,7,24.714285714285715,19,2.7142857142857144,Anna-Lena Friedsam,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ger.svg,R64,W,"5-7, 6-3, 6-3",https://www.wtatennis.com/players/319091/anna-lena-friedsam,False,False,False,False,False,False,False,3,False,30,17,13,1,DE,DEU,276,150,Europe,Central Europe,GER,"5,7,None|6,3,None|6,3,None",,
7,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2015,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2015-05-24,2015-06-07,2015,5,Paris,CZE,,FR,FRA,250,150,,Europe,Western Europe,FRA,190.0,2000.0,2148759.0,128M/128Q/64D,Championnats Internationaux De France,,173,7,24.714285714285715,19,2.7142857142857144,Andrea  Sestini Hlavackova,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/cze.svg,R128,W,"6-2, 6-3",https://www.wtatennis.com/players/80459/andrea-sestini-hlavackova,False,False,False,False,False,False,False,2,True,17,12,5,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|6,3,None",,
1,Internazionali Bnl D'Italia,,https://www.wtatennis.com/tournaments/709/rome/2015,Premier 5,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-05-11,2015-05-17,2015,5,Rome,USA,,IT,ITA,380,150,United States of America|America|USA|US,Europe,Southern Europe,ITA,65.0,105.0,28281.0,64M/32Q/32D,Internazionali Bnl D'Italia,,16,1,16.0,2,2.0,Christina Mchale,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,R16,L,Walkover,https://www.wtatennis.com/players/314917/christina-mchale,False,True,False,False,False,False,False,0,False,0,0,0,0,US,USA,840,019,America,Northern America,USA,,,
2,Internazionali Bnl D'Italia,,https://www.wtatennis.com/tournaments/709/rome/2015,Premier 5,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-05-11,2015-05-17,2015,5,Rome,RUS,,IT,ITA,380,150,,Europe,Southern Europe,ITA,39.0,105.0,28281.0,64M/32Q/32D,Internazionali Bnl D'Italia,,16,1,16.0,2,2.0,Anastasia Pavlyuchenkova,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rus.svg,R32,W,"6-1, 6-3",https://www.wtatennis.com/players/313796/anastasia-pavlyuchenkova,False,False,False,False,False,False,False,2,True,16,12,4,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,1,None|6,3,None",,
3,Internazionali Bnl D'Italia,,https://www.wtatennis.com/tournaments/709/rome/2015,Premier 5,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-05-11,2015-05-17,2015,5,Rome,,,IT,ITA,380,150,,Europe,Southern Europe,ITA,,105.0,28281.0,64M/32Q/32D,Internazionali Bnl D'Italia,,16,1,16.0,2,2.0,,,,R64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Mutua Madrid Open,,https://www.wtatennis.com/tournaments/1038/madrid/2015,Premier Mandatory,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-05-02,2015-05-09,2015,5,Madrid,CZE,,ES,ESP,724,150,,Europe,Southern Europe,ESP,4.0,390.0,221210.0,64M/32Q/32D,Mutua Madrid Open,,97,5,19.4,11,2.2,Petra Kvitova,4.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/cze.svg,SF,L,"2-6, 3-6",https://www.wtatennis.com/players/314206/petra-kvitova,False,False,False,False,False,False,False,2,False,17,5,12,0,CZ,CZE,203,150,Europe,Central Europe,CZE,"2,6,None|3,6,None",,
2,Mutua Madrid Open,,https://www.wtatennis.com/tournaments/1038/madrid/2015,Premier Mandatory,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-05-02,2015-05-09,2015,5,Madrid,ESP,,ES,ESP,724,150,Kingdom of Spain,Europe,Southern Europe,ESP,12.0,390.0,221210.0,64M/32Q/32D,Mutua Madrid Open,,97,5,19.4,11,2.2,Carla Suárez Navarro,10.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/esp.svg,QF,W,"6-1, 6-3",https://www.wtatennis.com/players/311338/carla-su-rez-navarro,False,False,False,False,False,False,False,2,True,16,12,4,1,ES,ESP,724,150,Europe,Southern Europe,ESP,"6,1,None|6,3,None",,
3,Mutua Madrid Open,,https://www.wtatennis.com/tournaments/1038/madrid/2015,Premier Mandatory,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-05-02,2015-05-09,2015,5,Madrid,BLR,,ES,ESP,724,150,,Europe,Southern Europe,ESP,31.0,390.0,221210.0,64M/32Q/32D,Mutua Madrid Open,,97,5,19.4,11,2.2,Victoria Azarenka,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/blr.svg,R16,W,"7-6 (5), 3-6, 7-6 (1)",https://www.wtatennis.com/players/312001/victoria-azarenka,False,False,False,True,False,True,True,3,True,35,17,18,1,BY,BLR,112,150,Europe,Eastern Europe,BLR,"7,6,5|3,6,None|7,6,1",,
4,Mutua Madrid Open,,https://www.wtatennis.com/tournaments/1038/madrid/2015,Premier Mandatory,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-05-02,2015-05-09,2015,5,Madrid,USA,,ES,ESP,724,150,United States of America|America|USA|US,Europe,Southern Europe,ESP,38.0,390.0,221210.0,64M/32Q/32D,Mutua Madrid Open,,97,5,19.4,11,2.2,Sloane Stephens,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,R32,W,"6-4, 6-0",https://www.wtatennis.com/players/315683/sloane-stephens,False,False,False,False,False,False,False,2,True,16,12,4,1,US,USA,840,019,America,Northern America,USA,"6,4,None|6,0,None",,
5,Mutua Madrid Open,,https://www.wtatennis.com/tournaments/1038/madrid/2015,Premier Mandatory,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-05-02,2015-05-09,2015,5,Madrid,USA,,ES,ESP,724,150,United States of America|America|USA|US,Europe,Southern Europe,ESP,35.0,390.0,221210.0,64M/32Q/32D,Mutua Madrid Open,,97,5,19.4,11,2.2,Madison Brengle,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,R64,W,"6-0, 6-1",https://www.wtatennis.com/players/312328/madison-brengle,False,False,False,False,False,False,False,2,True,13,12,1,1,US,USA,840,019,America,Northern America,USA,"6,0,None|6,1,None",,
1,Fed Cup World Group (Playoffs) Wk2,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,2015-04-18,2015-04-19,2015,4,Brindisi,ITA,,IT,ITA,380,150,,Europe,Southern Europe,ITA,36.0,,,8M/0Q/2D,Fed Cup World Group (Playoffs) Wk2,,53,2,26.5,5,2.5,Camila Giorgi,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ita.svg,Round 2 R2,W,"7-6 (5), 6-2",https://www.wtatennis.com/players/314610/camila-giorgi,False,False,False,True,False,False,True,2,True,21,13,8,1,IT,ITA,380,150,Europe,Southern Europe,ITA,"7,6,5|6,2,None",,
2,Fed Cup World Group (Playoffs) Wk2,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,2015-04-18,2015-04-19,2015,4,Brindisi,ITA,,IT,ITA,380,150,,Europe,Southern Europe,ITA,15.0,,,8M/0Q/2D,Fed Cup World Group (Playoffs) Wk2,,53,2,26.5,5,2.5,Sara Errani,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ita.svg,Round 2 R2,W,"4-6, 7-6 (3), 6-3",https://www.wtatennis.com/players/310761/sara-errani,False,False,False,False,True,False,True,3,False,32,17,15,1,IT,ITA,380,150,Europe,Southern Europe,ITA,"4,6,None|7,6,3|6,3,None",,
1,Miami Open Presented By Itau,,https://www.wtatennis.com/tournaments/902/miami/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-24,2015-04-05,2015,3,Miami,ESP,FL,US,USA,840,019,Kingdom of Spain,America,Northern America,USA,12.0,1000.0,900400.0,128M/64Q/32D,Miami Open Presented By Itau,,120,6,20.0,14,2.3333333333333335,Carla Suárez Navarro,12.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/esp.svg,F,W,"6-2, 6-0",https://www.wtatennis.com/players/311338/carla-su-rez-navarro,False,False,False,False,False,False,False,2,True,14,12,2,1,ES,ESP,724,150,Europe,Southern Europe,ESP,"6,2,None|6,0,None",,
2,Miami Open Presented By Itau,,https://www.wtatennis.com/tournaments/902/miami/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-24,2015-04-05,2015,3,Miami,ROU,FL,US,USA,840,019,,America,Northern America,USA,3.0,1000.0,900400.0,128M/64Q/32D,Miami Open Presented By Itau,,120,6,20.0,14,2.3333333333333335,Simona Halep,3.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rou.svg,SF,W,"6-2, 4-6, 7-5",https://www.wtatennis.com/players/314320/simona-halep,False,False,False,False,False,False,False,3,True,30,17,13,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,2,None|4,6,None|7,5,None",,
3,Miami Open Presented By Itau,,https://www.wtatennis.com/tournaments/902/miami/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-24,2015-04-05,2015,3,Miami,GER,FL,US,USA,840,019,,America,Northern America,USA,21.0,1000.0,900400.0,128M/64Q/32D,Miami Open Presented By Itau,,120,6,20.0,14,2.3333333333333335,Sabine Lisicki,27.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ger.svg,QF,W,"7-6 (4), 1-6, 6-3",https://www.wtatennis.com/players/312520/sabine-lisicki,False,False,False,True,False,False,True,3,True,29,14,15,1,DE,DEU,276,150,Europe,Central Europe,GER,"7,6,4|1,6,None|6,3,None",,
4,Miami Open Presented By Itau,,https://www.wtatennis.com/tournaments/902/miami/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-24,2015-04-05,2015,3,Miami,RUS,FL,US,USA,840,019,,America,Northern America,USA,29.0,1000.0,900400.0,128M/64Q/32D,Miami Open Presented By Itau,,120,6,20.0,14,2.3333333333333335,Svetlana Kuznetsova,24.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rus.svg,R16,W,"6-2, 6-3",https://www.wtatennis.com/players/110552/svetlana-kuznetsova,False,False,False,False,False,False,False,2,True,17,12,5,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,2,None|6,3,None",,
5,Miami Open Presented By Itau,,https://www.wtatennis.com/tournaments/902/miami/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-24,2015-04-05,2015,3,Miami,USA,FL,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,211.0,1000.0,900400.0,128M/64Q/32D,Miami Open Presented By Itau,,120,6,20.0,14,2.3333333333333335,Catherine Bellis,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,R32,W,"6-1, 6-1",https://www.wtatennis.com/players/322526/catherine-bellis,False,False,False,False,False,False,False,2,True,14,12,2,1,US,USA,840,019,America,Northern America,USA,"6,1,None|6,1,None",,
6,Miami Open Presented By Itau,,https://www.wtatennis.com/tournaments/902/miami/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-24,2015-04-05,2015,3,Miami,ROU,FL,US,USA,840,019,,America,Northern America,USA,70.0,1000.0,900400.0,128M/64Q/32D,Miami Open Presented By Itau,,120,6,20.0,14,2.3333333333333335,Monica Niculescu,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rou.svg,R64,W,"6-3, 6-1",https://www.wtatennis.com/players/310775/monica-niculescu,False,False,False,False,False,False,False,2,True,16,12,4,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,3,None|6,1,None",,
7,Miami Open Presented By Itau,,https://www.wtatennis.com/tournaments/902/miami/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-24,2015-04-05,2015,3,Miami,,FL,US,USA,840,019,,America,Northern America,USA,,1000.0,900400.0,128M/64Q/32D,Miami Open Presented By Itau,,120,6,20.0,14,2.3333333333333335,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-11,2015-03-22,2015,3,Indian Wells,ROU,CA,US,USA,840,019,,America,Northern America,USA,3.0,390.0,166250.0,128M/64Q/32D,Bnp Paribas Open,,88,4,22.0,9,2.25,Simona Halep,3.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rou.svg,SF,L,Walkover,https://www.wtatennis.com/players/314320/simona-halep,False,True,False,False,False,False,False,0,False,0,0,0,0,RO,ROU,642,150,Europe,Southeastern Europe,ROU,,W,True
2,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-11,2015-03-22,2015,3,Indian Wells,SUI,CA,US,USA,840,019,,America,Northern America,USA,26.0,390.0,166250.0,128M/64Q/32D,Bnp Paribas Open,,88,4,22.0,9,2.25,Timea Bacsinszky,27.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/sui.svg,QF,W,"7-5, 6-3",https://www.wtatennis.com/players/311579/timea-bacsinszky,False,False,False,False,False,False,False,2,True,21,13,8,1,CH,CHE,756,150,Europe,Central Europe,SUI,"7,5,None|6,3,None",W,True
3,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-11,2015-03-22,2015,3,Indian Wells,USA,CA,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,42.0,390.0,166250.0,128M/64Q/32D,Bnp Paribas Open,,88,4,22.0,9,2.25,Sloane Stephens,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,R16,W,"6-7 (3), 6-2, 6-2",https://www.wtatennis.com/players/315683/sloane-stephens,False,False,False,True,False,False,True,3,False,29,18,11,1,US,USA,840,019,America,Northern America,USA,"6,7,3|6,2,None|6,2,None",W,True
4,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-11,2015-03-22,2015,3,Indian Wells,KAZ,CA,US,USA,840,019,,America,Northern America,USA,32.0,390.0,166250.0,128M/64Q/32D,Bnp Paribas Open,,88,4,22.0,9,2.25,Zarina Diyas,28.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/kaz.svg,R32,W,"6-2, 6-0",https://www.wtatennis.com/players/315696/zarina-diyas,False,False,False,False,False,False,False,2,True,14,12,2,1,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"6,2,None|6,0,None",W,True
5,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-11,2015-03-22,2015,3,Indian Wells,ROU,CA,US,USA,840,019,,America,Northern America,USA,68.0,390.0,166250.0,128M/64Q/32D,Bnp Paribas Open,,88,4,22.0,9,2.25,Monica Niculescu,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rou.svg,R64,W,"7-5, 7-5",https://www.wtatennis.com/players/310775/monica-niculescu,False,False,False,False,False,False,False,2,True,24,14,10,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"7,5,None|7,5,None",W,True
6,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2015,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2015-03-11,2015-03-22,2015,3,Indian Wells,,CA,US,USA,840,019,,America,Northern America,USA,,390.0,166250.0,128M/64Q/32D,Bnp Paribas Open,,88,4,22.0,9,2.25,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,W,True
1,Fed Cup World Group Ii Week 1,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/itf.png,2015-02-07,2015-02-08,2015,2,Buenos Aires,ARG,,AR,ARG,032,019,,America,Southern South America,ARG,197.0,,,8M/0Q/2D,Fed Cup World Group Ii Week 1,,18,1,18.0,2,2.0,María Irigoyen,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/arg.svg,Round 1 R1,W,"7-5, 6-0",https://www.wtatennis.com/players/313138/mar-a-irigoyen,False,False,False,False,False,False,False,2,True,18,13,5,1,AR,ARG,032,019,America,Southern South America,ARG,"7,5,None|6,0,None",,
1,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2015,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2015-01-19,2015-01-31,2015,1,Melbourne,RUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,2.0,2000.0,2710749.0,128M/128Q/64D,Australian Open,,142,7,20.285714285714285,16,2.2857142857142856,Maria Sharapova,2.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rus.svg,F,W,"6-3, 7-6 (5)",https://www.wtatennis.com/players/310137/maria-sharapova,False,False,False,False,True,False,True,2,True,22,13,9,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,3,None|7,6,5",,
2,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2015,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2015-01-19,2015-01-31,2015,1,Melbourne,USA,,AU,AUS,036,009,United States of America|America|USA|US,Oceania,Australasia,AUS,35.0,2000.0,2710749.0,128M/128Q/64D,Australian Open,,142,7,20.285714285714285,16,2.2857142857142856,Madison Keys,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,SF,W,"7-6 (5), 6-2",https://www.wtatennis.com/players/316959/madison-keys,False,False,False,True,False,False,True,2,True,21,13,8,1,US,USA,840,019,America,Northern America,USA,"7,6,5|6,2,None",,
3,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2015,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2015-01-19,2015-01-31,2015,1,Melbourne,SVK,,AU,AUS,036,009,,Oceania,Australasia,AUS,10.0,2000.0,2710749.0,128M/128Q/64D,Australian Open,,142,7,20.285714285714285,16,2.2857142857142856,Dominika Cibulkova,11.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/svk.svg,QF,W,"6-2, 6-2",https://www.wtatennis.com/players/312894/dominika-cibulkova,False,False,False,False,False,False,False,2,True,16,12,4,1,SK,SVK,703,150,Europe,Central Europe,SVK,"6,2,None|6,2,None",,
4,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2015,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2015-01-19,2015-01-31,2015,1,Melbourne,ESP,,AU,AUS,036,009,Kingdom of Spain,Oceania,Australasia,AUS,24.0,2000.0,2710749.0,128M/128Q/64D,Australian Open,,142,7,20.285714285714285,16,2.2857142857142856,Garbiñe Muguruza,24.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/esp.svg,R16,W,"2-6, 6-3, 6-2",https://www.wtatennis.com/players/316239/garbi-e-muguruza,False,False,False,False,False,False,False,3,False,25,14,11,1,ES,ESP,724,150,Europe,Southern Europe,ESP,"2,6,None|6,3,None|6,2,None",,
5,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2015,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2015-01-19,2015-01-31,2015,1,Melbourne,UKR,,AU,AUS,036,009,,Oceania,Australasia,AUS,26.0,2000.0,2710749.0,128M/128Q/64D,Australian Open,,142,7,20.285714285714285,16,2.2857142857142856,Elina Svitolina,26.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ukr.svg,R32,W,"4-6, 6-2, 6-0",https://www.wtatennis.com/players/316738/elina-svitolina,False,False,False,False,False,False,False,3,False,24,16,8,1,UA,UKR,804,150,Europe,Eastern Europe,UKR,"4,6,None|6,2,None|6,0,None",,
6,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2015,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2015-01-19,2015-01-31,2015,1,Melbourne,RUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,203.0,2000.0,2710749.0,128M/128Q/64D,Australian Open,,142,7,20.285714285714285,16,2.2857142857142856,Vera Zvonareva,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rus.svg,R64,W,"7-5, 6-0",https://www.wtatennis.com/players/260142/vera-zvonareva,False,False,False,False,False,False,False,2,True,18,13,5,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"7,5,None|6,0,None",,
7,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2015,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2015-01-19,2015-01-31,2015,1,Melbourne,BEL,,AU,AUS,036,009,,Oceania,Australasia,AUS,106.0,2000.0,2710749.0,128M/128Q/64D,Australian Open,,142,7,20.285714285714285,16,2.2857142857142856,Alison Van Uytvanck,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/bel.svg,R128,W,"6-0, 6-4",https://www.wtatennis.com/players/317819/alison-van-uytvanck,False,False,False,False,False,False,False,2,True,16,12,4,1,BE,BEL,056,150,Europe,Western Europe,BEL,"6,0,None|6,4,None",,
1,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,https://www.wtatennis.com/tournaments/808/wta-finals/2014,Finals,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/finals-tag.svg,2014-10-20,2014-10-26,2014,10,Singapore,ROU,,SG,SGP,702,142,,Asia,Southeast Asia,SGP,4.0,1340.0,2047000.0,8M/0Q/8D,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,93,5,18.6,11,2.2,Simona Halep,4.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rou.svg,F,W,"6-3, 6-0",https://www.wtatennis.com/players/314320/simona-halep,False,False,False,False,False,False,False,2,True,15,12,3,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,3,None|6,0,None",,
2,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,https://www.wtatennis.com/tournaments/808/wta-finals/2014,Finals,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/finals-tag.svg,2014-10-20,2014-10-26,2014,10,Singapore,DEN,,SG,SGP,702,142,,Asia,Southeast Asia,SGP,8.0,1340.0,2047000.0,8M/0Q/8D,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,93,5,18.6,11,2.2,Caroline Wozniacki,8.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/den.svg,SF,W,"2-6, 6-3, 7-6 (6)",https://www.wtatennis.com/players/313402/caroline-wozniacki,False,False,False,False,False,True,True,3,False,30,15,15,1,DK,DNK,208,150,Europe,Northern Europe,DEN,"2,6,None|6,3,None|7,6,6",,
3,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,https://www.wtatennis.com/tournaments/808/wta-finals/2014,Finals,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/finals-tag.svg,2014-10-20,2014-10-26,2014,10,Singapore,SRB,,SG,SGP,702,142,,Asia,Southeast Asia,SGP,7.0,1340.0,2047000.0,8M/0Q/8D,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,93,5,18.6,11,2.2,Ana Ivanovic,7.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/srb.svg,RR,W,"6-4, 6-4",https://www.wtatennis.com/players/311710/ana-ivanovic,False,False,False,False,False,False,False,2,True,20,12,8,1,RS,SRB,688,150,Europe,Southeastern Europe,SRB,"6,4,None|6,4,None",,
4,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,https://www.wtatennis.com/tournaments/808/wta-finals/2014,Finals,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/finals-tag.svg,2014-10-20,2014-10-26,2014,10,Singapore,ROU,,SG,SGP,702,142,,Asia,Southeast Asia,SGP,4.0,1340.0,2047000.0,8M/0Q/8D,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,93,5,18.6,11,2.2,Simona Halep,4.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rou.svg,RR,L,"0-6, 2-6",https://www.wtatennis.com/players/314320/simona-halep,False,False,False,False,False,False,False,2,False,14,2,12,0,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"0,6,None|2,6,None",,
5,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,https://www.wtatennis.com/tournaments/808/wta-finals/2014,Finals,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/finals-tag.svg,2014-10-20,2014-10-26,2014,10,Singapore,CAN,,SG,SGP,702,142,,Asia,Southeast Asia,SGP,5.0,1340.0,2047000.0,8M/0Q/8D,Bnp Paribas Wta Finals Singapore Presented By Sc Global,,93,5,18.6,11,2.2,Eugenie Bouchard,5.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/can.svg,RR,W,"6-1, 6-1",https://www.wtatennis.com/players/316161/eugenie-bouchard,False,False,False,False,False,False,False,2,True,14,12,2,1,CA,CAN,124,019,America,Northern America,CAN,"6,1,None|6,1,None",,
